time,open,high,low,close,Volume
1616709600,1.17693,1.18047,1.17684,1.17937,NaN
1616961600,1.179,1.1794,1.17606,1.17648,NaN
1617051600,1.17646,1.17739,1.17115,1.17168,NaN
1617138000,1.17168,1.17598,1.17042,1.17304,NaN
1617224400,1.17304,1.178,1.17128,1.17771,NaN
1617310800,1.17768,1.17864,1.17495,1.17589,NaN
1617566400,1.1759,1.18195,1.17379,1.18126,NaN
1617656400,1.18123,1.18779,1.17953,1.18759,NaN
1617742800,1.18759,1.19148,1.18609,1.18671,NaN
1617829200,1.18671,1.19277,1.1861,1.19143,NaN
1617915600,1.19143,1.19202,1.18672,1.19008,NaN
1618171200,1.18918,1.19189,1.18713,1.19106,NaN
1618261200,1.19106,1.19559,1.18779,1.19482,NaN
1618347600,1.19485,1.19874,1.19473,1.19796,NaN
1618434000,1.19804,1.19933,1.19559,1.19663,NaN
1618520400,1.19665,1.19947,1.19506,1.19831,NaN
1618776000,1.1976,1.20481,1.19427,1.20376,NaN
1618866000,1.20376,1.208,1.20223,1.20357,NaN
1618952400,1.20357,1.20438,1.19989,1.20353,NaN
1619038800,1.20354,1.20695,1.19935,1.20151,NaN
1619125200,1.20151,1.21001,1.2013,1.20969,NaN
1619380800,1.2093,1.2117,1.20608,1.20861,NaN
1619470800,1.20856,1.20931,1.20569,1.20908,NaN
1619557200,1.20908,1.21351,1.20567,1.21255,NaN
1619643600,1.21255,1.215,1.21022,1.212,NaN
1619730000,1.212,1.21267,1.20167,1.20194,NaN
1619985600,1.20333,1.20763,1.20131,1.20645,NaN
1620075600,1.20645,1.20646,1.19993,1.20138,NaN
1620162000,1.20138,1.20266,1.19861,1.20043,NaN
1620248400,1.20043,1.20715,1.19933,1.20653,NaN
1620334800,1.20653,1.21715,1.2053,1.21638,NaN
1620590400,1.2163,1.21785,1.2128,1.21292,NaN
1620680400,1.21289,1.21815,1.2123,1.21481,NaN
1620766800,1.21481,1.21523,1.20656,1.2071,NaN
1620853200,1.20707,1.2106,1.20519,1.20807,NaN
1620939600,1.20806,1.21475,1.2071,1.21451,NaN
1621195200,1.21445,1.21691,1.21262,1.21519,NaN
1621285200,1.21519,1.22343,1.21511,1.22224,NaN
1621371600,1.22224,1.22453,1.216,1.21755,NaN
1621458000,1.21755,1.22292,1.2169,1.22275,NaN
1621544400,1.22276,1.224,1.21612,1.21808,NaN
1621800000,1.21768,1.22297,1.21724,1.22166,NaN
1621890000,1.22166,1.22662,1.22116,1.22508,NaN
1621976400,1.22508,1.22631,1.21823,1.21927,NaN
1622062800,1.21927,1.22151,1.21753,1.21956,NaN
1622149200,1.21949,1.2205,1.21331,1.21924,NaN
1622404800,1.2196,1.22316,1.21833,1.2227,NaN
1622494800,1.2227,1.22543,1.22118,1.22134,NaN
1622581200,1.22134,1.22266,1.21644,1.22109,NaN
1622667600,1.22109,1.22143,1.21184,1.21276,NaN
1622754000,1.21276,1.2186,1.21038,1.21668,NaN
1623009600,1.21625,1.22017,1.21447,1.21896,NaN
1623099600,1.21896,1.21946,1.21648,1.21731,NaN
1623186000,1.21731,1.22178,1.21713,1.21796,NaN
1623272400,1.21796,1.21944,1.2143,1.21708,NaN
1623358800,1.21708,1.21931,1.20926,1.21086,NaN
1623614400,1.21068,1.21304,1.20946,1.21203,NaN
1623704400,1.21203,1.21473,1.21015,1.21263,NaN
1623790800,1.21263,1.21349,1.19945,1.19946,NaN
1623877200,1.19946,1.20065,1.18913,1.19073,NaN
1623963600,1.19073,1.19251,1.18477,1.18633,NaN
1624219200,1.18575,1.19213,1.18478,1.19181,NaN
1624309200,1.19178,1.19528,1.18809,1.19401,NaN
1624395600,1.19401,1.197,1.1912,1.1926,NaN
1624482000,1.19262,1.19565,1.19178,1.1932,NaN
1624568400,1.1932,1.19753,1.19262,1.19362,NaN
1624824000,1.19346,1.19443,1.19026,1.19243,NaN
1624914000,1.19243,1.19313,1.18774,1.18969,NaN
1625000400,1.1897,1.19092,1.18449,1.18582,NaN
1625086800,1.18582,1.18843,1.18375,1.18499,NaN
1625173200,1.18499,1.18746,1.18077,1.18648,NaN
1625428800,1.18665,1.18807,1.18515,1.18638,NaN
1625518800,1.18635,1.18951,1.1807,1.18238,NaN
1625605200,1.18238,1.18365,1.17815,1.17905,NaN
1625691600,1.17903,1.18676,1.17837,1.18455,NaN
1625778000,1.18455,1.18813,1.18249,1.18774,NaN
1626033600,1.1876,1.18801,1.18363,1.18613,NaN
1626123600,1.18613,1.18753,1.17723,1.17764,NaN
1626210000,1.17763,1.18388,1.17721,1.18362,NaN
1626296400,1.18362,1.18505,1.17967,1.18111,NaN
1626382800,1.18111,1.18225,1.17921,1.18058,NaN
1626638400,1.18073,1.18247,1.17639,1.17989,NaN
1626728400,1.17989,1.1804,1.17557,1.17808,NaN
1626814800,1.17808,1.18049,1.17522,1.17948,NaN
1626901200,1.17948,1.18302,1.17574,1.1771,NaN
1626987600,1.1771,1.17863,1.17547,1.17709,NaN
1627243200,1.17736,1.18171,1.17634,1.18029,NaN
1627333200,1.18028,1.1841,1.17703,1.18171,NaN
1627419600,1.18168,1.18496,1.17725,1.18448,NaN
1627506000,1.18448,1.18929,1.18406,1.18865,NaN
1627592400,1.18865,1.19086,1.1852,1.18696,NaN
1627848000,1.18689,1.18967,1.1859,1.18702,NaN
1627938000,1.18714,1.18936,1.1854,1.1864,NaN
1628024400,1.1864,1.18999,1.18331,1.1837,NaN
1628110800,1.1837,1.18577,1.18286,1.18341,NaN
1628197200,1.18341,1.18363,1.17544,1.17618,NaN
1628452800,1.17628,1.17693,1.1735,1.17368,NaN
1628542800,1.17368,1.1743,1.171,1.17201,NaN
1628629200,1.17201,1.17539,1.17059,1.17389,NaN
1628715600,1.17389,1.17485,1.17235,1.17296,NaN
1628802000,1.17296,1.18048,1.17294,1.17953,NaN
1629057600,1.17962,1.18012,1.17677,1.17778,NaN
1629147600,1.17778,1.17843,1.17081,1.17091,NaN
1629234000,1.17091,1.17427,1.16941,1.17105,NaN
1629320400,1.17105,1.17168,1.16657,1.16754,NaN
1629406800,1.16754,1.17049,1.1664,1.16996,NaN
1629662400,1.16956,1.17504,1.16931,1.17464,NaN
1629752400,1.17464,1.17652,1.17273,1.17554,NaN
1629838800,1.17554,1.17748,1.17266,1.1772,NaN
1629925200,1.1772,1.17793,1.17465,1.1752,NaN
1630011600,1.1752,1.18023,1.17353,1.17951,NaN
1630267200,1.17923,1.18099,1.17826,1.17968,NaN
1630357200,1.1797,1.18451,1.17945,1.18089,NaN
1630443600,1.18089,1.1857,1.17938,1.18393,NaN
1630530000,1.18393,1.18761,1.18344,1.18751,NaN
1630616400,1.18755,1.19089,1.18662,1.18782,NaN
1630872000,1.18811,1.18865,1.18558,1.18701,NaN
1630962000,1.18701,1.18854,1.18375,1.18416,NaN
1631048400,1.18416,1.18512,1.18022,1.18163,NaN
1631134800,1.18163,1.18417,1.18051,1.18263,NaN
1631221200,1.18263,1.18512,1.18096,1.18144,NaN
1631476800,1.18141,1.18173,1.17704,1.18114,NaN
1631566800,1.18114,1.18456,1.18001,1.18033,NaN
1631653200,1.18034,1.18321,1.17992,1.18167,NaN
1631739600,1.18167,1.18208,1.17508,1.17663,NaN
1631826000,1.17663,1.1789,1.17246,1.17252,NaN
1632081600,1.17319,1.17364,1.17002,1.17257,NaN
1632171600,1.17257,1.17486,1.17147,1.17258,NaN
1632258000,1.17258,1.17554,1.16843,1.1687,NaN
1632344400,1.16874,1.17501,1.16835,1.17385,NaN
1632430800,1.17385,1.17477,1.17011,1.17201,NaN
1632686400,1.1727,1.1728,1.1685,1.1696,NaN
1632776400,1.16958,1.17033,1.16688,1.16835,NaN
1632862800,1.16835,1.16902,1.15894,1.15974,NaN
1632949200,1.15974,1.16096,1.15625,1.1578,NaN
1633035600,1.1578,1.16076,1.1563,1.15934,NaN
1633291200,1.15935,1.164,1.15878,1.16199,NaN
1633381200,1.16199,1.16222,1.15809,1.15981,NaN
1633467600,1.15981,1.1605,1.15296,1.15566,NaN
1633554000,1.15566,1.15719,1.15475,1.15514,NaN
1633640400,1.15514,1.15859,1.15414,1.15748,NaN
1633896000,1.15743,1.15868,1.15491,1.15512,NaN
1633986000,1.15513,1.15704,1.15244,1.15301,NaN
1634072400,1.15301,1.15975,1.15276,1.15955,NaN
1634158800,1.15955,1.16241,1.15841,1.15967,NaN
1634245200,1.15966,1.16191,1.15881,1.16014,NaN
1634500800,1.1593,1.16226,1.15719,1.16108,NaN
1634590800,1.16108,1.16691,1.16087,1.16336,NaN
1634677200,1.1634,1.16584,1.16173,1.16511,NaN
1634763600,1.16511,1.16675,1.16197,1.16233,NaN
1634850000,1.16232,1.16555,1.16213,1.16454,NaN
1635105600,1.16407,1.16653,1.15908,1.16082,NaN
1635195600,1.16082,1.16256,1.15847,1.15959,NaN
1635282000,1.15961,1.1626,1.15849,1.16033,NaN
1635368400,1.16033,1.1692,1.15825,1.16809,NaN
1635454800,1.16809,1.16901,1.15355,1.15573,NaN
1635714000,1.15593,1.16092,1.15461,1.16049,NaN
1635804000,1.16049,1.16135,1.15755,1.15791,NaN
1635890400,1.15791,1.16162,1.15622,1.16134,NaN
1635976800,1.16134,1.16166,1.15287,1.15548,NaN
1636063200,1.15551,1.15735,1.15134,1.15673,NaN
1636318800,1.15545,1.15951,1.15503,1.15872,NaN
1636408800,1.15872,1.16085,1.15699,1.15932,NaN
1636495200,1.15932,1.15954,1.14763,1.14791,NaN
1636581600,1.14791,1.14877,1.14432,1.14518,NaN
1636668000,1.14518,1.14621,1.14333,1.14437,NaN
1636923600,1.14484,1.1464,1.13564,1.13679,NaN
1637013600,1.13679,1.13859,1.1309,1.13203,NaN
1637100000,1.13203,1.1332,1.12637,1.13195,NaN
1637186400,1.13195,1.13744,1.13139,1.13708,NaN
1637272800,1.13705,1.13728,1.12504,1.12895,NaN
1637528400,1.12887,1.12921,1.12307,1.12375,NaN
1637618400,1.12374,1.12748,1.12261,1.12481,NaN
1637704800,1.12481,1.12551,1.11862,1.1199,NaN
1637791200,1.1199,1.12295,1.11989,1.1209,NaN
1637877600,1.1209,1.13316,1.12064,1.13181,NaN
1638133200,1.13044,1.13182,1.12585,1.12915,NaN
1638223200,1.12915,1.13829,1.12355,1.13385,NaN
1638309600,1.13385,1.13595,1.13027,1.13199,NaN
1638396000,1.13199,1.13478,1.12956,1.13013,NaN
1638482400,1.13013,1.13333,1.12668,1.13155,NaN
1638738000,1.13153,1.13175,1.12662,1.12854,NaN
1638828000,1.12854,1.12985,1.1228,1.12667,NaN
1638914400,1.12667,1.13548,1.12665,1.13426,NaN
1639000800,1.13426,1.13463,1.12788,1.12933,NaN
1639087200,1.12933,1.13239,1.12648,1.13151,NaN
1639342800,1.13137,1.13194,1.12606,1.12853,NaN
1639432800,1.12853,1.13239,1.12538,1.12591,NaN
1639519200,1.1259,1.12994,1.12221,1.12936,NaN
1639605600,1.12936,1.13608,1.12813,1.13303,NaN
1639692000,1.13301,1.13492,1.12354,1.12395,NaN
1639947600,1.12415,1.13036,1.12346,1.12791,NaN
1640037600,1.12791,1.13028,1.12612,1.12843,NaN
1640124000,1.12847,1.13421,1.12644,1.13266,NaN
1640210400,1.13264,1.13424,1.12905,1.13271,NaN
1640296800,1.13271,1.13439,1.13067,1.13131,NaN
1640552400,1.13126,1.13345,1.13032,1.13284,NaN
1640642400,1.13287,1.13335,1.12894,1.13098,NaN
1640728800,1.13098,1.13686,1.12734,1.13505,NaN
1640815200,1.13478,1.13601,1.12989,1.13243,NaN
1640901600,1.13243,1.13864,1.13036,1.1373,NaN
1641157200,1.1368,1.1381,1.12797,1.12974,NaN
1641247200,1.12974,1.13228,1.12725,1.12871,NaN
1641333600,1.12873,1.13462,1.12772,1.1314,NaN
1641420000,1.1314,1.1332,1.12847,1.12981,NaN
1641506400,1.12981,1.13649,1.12901,1.13613,NaN
1641762000,1.13531,1.13613,1.12856,1.13261,NaN
1641852000,1.13261,1.13756,1.13134,1.1367,NaN
1641938400,1.1367,1.14528,1.13551,1.14426,NaN
1642024800,1.1443,1.14814,1.14358,1.14548,NaN
1642111200,1.14548,1.14829,1.13986,1.14135,NaN
1642366800,1.14161,1.14346,1.13922,1.14075,NaN
1642456800,1.14074,1.14215,1.13148,1.13258,NaN
1642543200,1.13258,1.1357,1.1319,1.13429,NaN
1642629600,1.13426,1.13687,1.13032,1.13114,NaN
1642716000,1.13118,1.13598,1.1301,1.13446,NaN
1642971600,1.13436,1.13453,1.12907,1.13264,NaN
1643061600,1.13264,1.1329,1.12637,1.13015,NaN
1643148000,1.13015,1.13108,1.12354,1.12391,NaN
1643234400,1.1241,1.12436,1.11317,1.11457,NaN
1643320800,1.11457,1.11736,1.11218,1.11491,NaN
1643576400,1.1141,1.12476,1.11383,1.12347,NaN
1643666400,1.12358,1.1279,1.12209,1.12719,NaN
1643752800,1.12718,1.13307,1.12667,1.13037,NaN
1643839200,1.13036,1.14519,1.12675,1.14401,NaN
1643925600,1.14401,1.14841,1.14118,1.14498,NaN
1644181200,1.14633,1.14679,1.1415,1.14423,NaN
1644271200,1.14418,1.14489,1.13965,1.14155,NaN
1644357600,1.14166,1.14477,1.14026,1.1426,NaN
1644444000,1.14267,1.14948,1.13753,1.14278,NaN
1644530400,1.14281,1.14313,1.13297,1.13492,NaN
1644786000,1.13395,1.13692,1.12799,1.13067,NaN
1644876000,1.13067,1.13682,1.13015,1.13586,NaN
1644962400,1.13593,1.13961,1.13452,1.13731,NaN
1645048800,1.13731,1.13862,1.13233,1.13618,NaN
1645135200,1.13618,1.13774,1.13143,1.13221,NaN
1645390800,1.13158,1.13912,1.13067,1.13097,NaN
1645480800,1.13097,1.13666,1.12881,1.13247,NaN
1645567200,1.13254,1.13587,1.13012,1.13057,NaN
1645653600,1.13057,1.13128,1.11068,1.11922,NaN
1645740000,1.11931,1.12744,1.11661,1.12723,NaN
1645995600,1.11366,1.12461,1.11221,1.12187,NaN
1646085600,1.12187,1.12328,1.10899,1.1124,NaN
1646172000,1.1124,1.11436,1.10579,1.11186,NaN
1646258400,1.11183,1.11222,1.10334,1.10665,NaN
1646344800,1.10665,1.10681,1.0886,1.09266,NaN
1646600400,1.09255,1.09329,1.08065,1.08543,NaN
1646690400,1.08543,1.09589,1.08492,1.0897,NaN
1646776800,1.08981,1.10953,1.089,1.10758,NaN
1646863200,1.10758,1.11213,1.09763,1.09855,NaN
1646949600,1.0985,1.10435,1.09019,1.09122,NaN
1647205200,1.09218,1.09941,1.09007,1.09446,NaN
1647295200,1.09446,1.10202,1.09259,1.09499,NaN
1647381600,1.09499,1.10469,1.09498,1.10328,NaN
1647468000,1.10328,1.1138,1.1008,1.10909,NaN
1647554400,1.10909,1.11188,1.10035,1.10507,NaN
1647810000,1.106,1.10707,1.10102,1.10195,NaN
1647900000,1.10195,1.10455,1.0961,1.10297,NaN
1647986400,1.10299,1.1044,1.09641,1.10077,NaN
1648072800,1.10077,1.10139,1.09658,1.09986,NaN
1648159200,1.09984,1.10379,1.09809,1.09828,NaN
1648411200,1.09861,1.09995,1.09447,1.0985,NaN
1648501200,1.09851,1.1137,1.09688,1.10864,NaN
1648587600,1.10864,1.11709,1.10819,1.11587,NaN
1648674000,1.11587,1.1185,1.10611,1.10676,NaN
1648760400,1.10673,1.10763,1.10277,1.10447,NaN
1649016000,1.1036,1.10545,1.09605,1.09717,NaN
1649106000,1.09717,1.09885,1.08999,1.09045,NaN
1649192400,1.09045,1.09387,1.08745,1.08957,NaN
1649278800,1.08957,1.09388,1.08653,1.08789,NaN
1649365200,1.0879,1.0892,1.08363,1.0877,NaN
1649620800,1.09342,1.09342,1.08728,1.08838,NaN
1649710800,1.08838,1.09038,1.08213,1.0827,NaN
1649797200,1.08268,1.08944,1.0809,1.08908,NaN
1649883600,1.08909,1.09234,1.07579,1.08299,NaN
1649970000,1.08299,1.08305,1.07968,1.08087,NaN
1650225600,1.08012,1.0822,1.07701,1.07823,NaN
1650315600,1.07824,1.08149,1.07613,1.07874,NaN
1650402000,1.07878,1.08675,1.07842,1.08523,NaN
1650488400,1.08523,1.09361,1.08238,1.08341,NaN
1650574800,1.0834,1.08517,1.0771,1.0799,NaN
1650830400,1.08333,1.08355,1.06964,1.07133,NaN
1650920400,1.07133,1.07389,1.0636,1.06376,NaN
1651006800,1.06376,1.06549,1.05147,1.05577,NaN
1651093200,1.05577,1.0565,1.04713,1.04991,NaN
1651179600,1.0499,1.05023,1.04915,1.04953,NaN
1651435200,1.05549,1.05683,1.04901,1.05075,NaN
1651525200,1.0507,1.05776,1.04921,1.05211,NaN
1651611600,1.0521,1.06312,1.0506,1.06227,NaN
1651698000,1.06227,1.0642,1.0493,1.05428,NaN
1651784400,1.05428,1.05992,1.04829,1.05469,NaN
1652040000,1.05531,1.05922,1.04953,1.05613,NaN
1652130000,1.05613,1.05855,1.05253,1.05283,NaN
1652216400,1.05289,1.05776,1.05023,1.05126,NaN
1652302800,1.05122,1.05295,1.03539,1.03801,NaN
1652389200,1.03804,1.04195,1.03496,1.04138,NaN
1652644800,1.03932,1.04433,1.03892,1.0434,NaN
1652734800,1.0434,1.05561,1.04285,1.05498,NaN
1652821200,1.05498,1.05639,1.04604,1.04643,NaN
1652907600,1.04643,1.06072,1.04615,1.05879,NaN
1652994000,1.05878,1.05996,1.05329,1.05637,NaN
1653249600,1.05712,1.06978,1.05482,1.06911,NaN
1653339600,1.06908,1.07484,1.06612,1.07363,NaN
1653426000,1.07363,1.07391,1.06425,1.06797,NaN
1653512400,1.06797,1.07318,1.06626,1.07285,NaN
1653598800,1.0729,1.07651,1.06974,1.07321,NaN
1653854400,1.0735,1.07869,1.07264,1.07791,NaN
1653944400,1.07791,1.07795,1.06793,1.07347,NaN
1654030800,1.07346,1.07392,1.06269,1.06493,NaN
1654117200,1.06496,1.07503,1.0645,1.0747,NaN
1654203600,1.0747,1.07645,1.07043,1.07192,NaN
1654459200,1.07197,1.07518,1.06844,1.06963,NaN
1654549200,1.06963,1.0714,1.06524,1.07039,NaN
1654635600,1.07039,1.07484,1.06717,1.07166,NaN
1654722000,1.07166,1.07739,1.06113,1.06173,NaN
1654808400,1.06173,1.06423,1.05058,1.05187,NaN
1655064000,1.05151,1.05203,1.03997,1.04075,NaN
1655154000,1.04075,1.04846,1.03972,1.04162,NaN
1655240400,1.04162,1.05076,1.03593,1.04438,NaN
1655326800,1.04438,1.06012,1.03814,1.05491,NaN
1655413200,1.05491,1.05613,1.0445,1.04971,NaN
1655668800,1.04829,1.05457,1.04741,1.05111,NaN
1655758800,1.05111,1.05824,1.05087,1.05349,NaN
1655845200,1.0535,1.06055,1.04688,1.05666,NaN
1655931600,1.05667,1.05813,1.04831,1.05217,NaN
1656018000,1.05217,1.0571,1.05122,1.05554,NaN
1656273600,1.05533,1.06151,1.05503,1.0584,NaN
1656363600,1.0584,1.06063,1.05036,1.05192,NaN
1656450000,1.05192,1.05357,1.04353,1.04419,NaN
1656536400,1.04419,1.04894,1.03825,1.04841,NaN
1656622800,1.04841,1.04858,1.03657,1.04262,NaN
1656878400,1.04248,1.04633,1.04161,1.0422,NaN
1656968400,1.0422,1.04489,1.02349,1.02664,NaN
1657054800,1.02664,1.02768,1.01613,1.01817,NaN
1657141200,1.01817,1.02213,1.01441,1.01597,NaN
1657227600,1.01597,1.01916,1.00725,1.01858,NaN
1657483200,1.01726,1.01838,1.00338,1.00401,NaN
1657573200,1.00401,1.0074,0.99999,1.00373,NaN
1657659600,1.00373,1.01222,0.99979,1.00573,NaN
1657746000,1.00573,1.00602,0.9952,1.00184,NaN
1657832400,1.00184,1.00978,1.00068,1.00876,NaN
1658088000,1.0084,1.02018,1.00789,1.01428,NaN
1658178000,1.01428,1.02698,1.01197,1.02279,NaN
1658264400,1.02279,1.0273,1.01553,1.01801,NaN
1658350800,1.01801,1.02786,1.01538,1.02299,NaN
1658437200,1.02299,1.0255,1.013,1.02131,NaN
1658692800,1.02163,1.02584,1.01791,1.02196,NaN
1658782800,1.02206,1.02504,1.01078,1.0117,NaN
1658869200,1.0117,1.02208,1.00965,1.01982,NaN
1658955600,1.01982,1.02346,1.01144,1.01975,NaN
1659042000,1.01968,1.02545,1.01464,1.02261,NaN
1659297600,1.02075,1.02756,1.02057,1.02624,NaN
1659387600,1.02624,1.0294,1.01636,1.01665,NaN
1659474000,1.01665,1.02102,1.01225,1.01677,NaN
1659560400,1.01662,1.02539,1.01542,1.02454,NaN
1659646800,1.02453,1.02522,1.01417,1.01821,NaN
1659902400,1.019,1.0222,1.01594,1.01969,NaN
1659992400,1.01964,1.02477,1.01888,1.02134,NaN
1660078800,1.02134,1.03689,1.02019,1.02996,NaN
1660165200,1.02996,1.03648,1.02755,1.03201,NaN
1660251600,1.03198,1.03275,1.02386,1.02608,NaN
1660507200,1.02593,1.02685,1.01548,1.01591,NaN
1660597200,1.01591,1.01952,1.01224,1.01711,NaN
1660683600,1.01711,1.02028,1.01454,1.01815,NaN
1660770000,1.01815,1.01932,1.008,1.00866,NaN
1660856400,1.00866,1.00954,1.00322,1.00366,NaN
1661112000,1.00405,1.00468,0.99263,0.99425,NaN
1661202000,0.99425,1.00183,0.99,0.99691,NaN
1661288400,0.9968,0.99992,0.991,0.99655,NaN
1661374800,0.99655,1.00336,0.99489,0.9975,NaN
1661461200,0.9975,1.00901,0.99466,0.99649,NaN
1661716800,0.99785,1.0029,0.99142,0.99982,NaN
1661806800,0.99982,1.00546,0.9982,1.00138,NaN
1661893200,1.00138,1.00789,0.99711,1.0054,NaN
1661979600,1.0054,1.00592,0.9911,0.99452,NaN
1662066000,0.99452,1.00335,0.99429,0.99531,NaN
1662321600,0.9935,0.9944,0.98777,0.99285,NaN
1662411600,0.99277,0.99862,0.98643,0.99047,NaN
1662498000,0.99048,1.00111,0.98754,1.00061,NaN
1662584400,1.00061,1.00304,0.99303,0.99975,NaN
1662670800,0.99975,1.01139,0.99967,1.00436,NaN
1662926400,1.01225,1.01984,1.00598,1.01227,NaN
1663016400,1.01227,1.01871,0.99668,0.99686,NaN
1663102800,0.99686,1.00235,0.99558,0.99809,NaN
1663189200,0.99809,1.00183,0.99558,1.00014,NaN
1663275600,1.00014,1.00363,0.99448,1.00166,NaN
1663531200,1.00121,1.00294,0.99663,1.00246,NaN
1663621200,1.00246,1.00508,0.99553,0.99707,NaN
1663707600,0.99707,0.99761,0.98128,0.98375,NaN
1663794000,0.98375,0.99074,0.9807,0.98365,NaN
1663880400,0.98363,0.98521,0.9668,0.96843,NaN
1664136000,0.96615,0.97101,0.95508,0.96096,NaN
1664226000,0.96094,0.96711,0.95694,0.95938,NaN
1664312400,0.95938,0.97509,0.95361,0.97358,NaN
1664398800,0.97351,0.98173,0.96361,0.9816,NaN
1664485200,0.9816,0.98537,0.97345,0.98015,NaN
1664740800,0.97862,0.9845,0.97525,0.98255,NaN
1664830800,0.98258,0.99996,0.98062,0.99859,NaN
1664917200,0.9986,0.9995,0.98351,0.98755,NaN
1665003600,0.98755,0.99267,0.9788,0.97917,NaN
1665090000,0.97912,0.98168,0.97265,0.97418,NaN
1665345600,0.97363,0.97534,0.9682,0.97034,NaN
1665435600,0.97033,0.97746,0.96701,0.97083,NaN
1665522000,0.97083,0.97349,0.96683,0.97029,NaN
1665608400,0.97029,0.98064,0.9632,0.97751,NaN
1665694800,0.97751,0.98089,0.9707,0.97215,NaN
1665950400,0.9738,0.98526,0.97114,0.98421,NaN
1666040400,0.98421,0.98755,0.98129,0.98541,NaN
1666126800,0.9854,0.98725,0.97572,0.97732,NaN
1666213200,0.97732,0.98456,0.97546,0.9786,NaN
1666299600,0.97861,0.98693,0.97053,0.98631,NaN
1666555200,0.98629,0.98992,0.98069,0.98747,NaN
1666645200,0.98745,0.99773,0.98488,0.99653,NaN
1666731600,0.99653,1.00889,0.99434,1.00794,NaN
1666818000,1.00794,1.00938,0.99575,0.99645,NaN
1666904400,0.99645,0.99982,0.99271,0.9965,NaN
1667163600,0.99509,0.99659,0.98728,0.98838,NaN
1667253600,0.98838,0.99543,0.98528,0.98768,NaN
1667340000,0.98768,0.99758,0.98131,0.98168,NaN
1667426400,0.98168,0.98398,0.97297,0.97495,NaN
1667512800,0.97494,0.99664,0.97426,0.99615,NaN
1667768400,0.99097,1.00343,0.98991,1.00205,NaN
1667858400,1.00205,1.00961,0.9972,1.00739,NaN
1667944800,1.00739,1.00884,0.99931,1.00122,NaN
1668031200,1.00122,1.0222,0.99354,1.02092,NaN
1668117600,1.02091,1.03641,1.01632,1.03463,NaN
1668373200,1.03636,1.03646,1.02718,1.03269,NaN
1668463200,1.03265,1.04818,1.02806,1.03495,NaN
1668549600,1.03494,1.04383,1.0331,1.03951,NaN
1668636000,1.03948,1.04067,1.03051,1.03631,NaN
1668722400,1.03632,1.03965,1.03138,1.03245,NaN
1668978000,1.03256,1.03335,1.02227,1.02415,NaN
1669068000,1.02413,1.03079,1.024,1.03043,NaN
1669154400,1.03043,1.04055,1.02964,1.03961,NaN
1669240800,1.03961,1.04487,1.03818,1.04102,NaN
1669327200,1.04102,1.04295,1.03552,1.0397,NaN
1669582800,1.03857,1.04971,1.03301,1.034,NaN
1669672800,1.03398,1.03946,1.03201,1.03292,NaN
1669759200,1.03292,1.04288,1.02906,1.04063,NaN
1669845600,1.04068,1.05347,1.03937,1.05184,NaN
1669932000,1.05184,1.05454,1.04287,1.05333,NaN
1670187600,1.05292,1.05949,1.04804,1.04914,NaN
1670277600,1.04914,1.05328,1.04596,1.04673,NaN
1670364000,1.04673,1.05497,1.04433,1.05057,NaN
1670450400,1.05057,1.05646,1.04891,1.05562,NaN
1670536800,1.05562,1.05885,1.05038,1.05441,NaN
1670792400,1.0531,1.05806,1.0506,1.0538,NaN
1670882400,1.0538,1.06731,1.05282,1.06328,NaN
1670968800,1.06328,1.06954,1.06188,1.06824,NaN
1671055200,1.06824,1.07362,1.05922,1.06285,NaN
1671141600,1.06282,1.06631,1.05852,1.05868,NaN
1671397200,1.05894,1.06583,1.05762,1.06072,NaN
1671487200,1.06071,1.06588,1.05791,1.06252,NaN
1671573600,1.06253,1.0646,1.05902,1.06045,NaN
1671660000,1.06045,1.066,1.05737,1.05957,NaN
1671746400,1.05957,1.06333,1.05868,1.06169,NaN
1672092000,1.06369,1.06695,1.06119,1.06395,NaN
1672178400,1.06395,1.06743,1.06067,1.06122,NaN
1672264800,1.06122,1.06903,1.06113,1.06616,NaN
1672351200,1.06613,1.07135,1.06386,1.07048,NaN
1672606800,1.06952,1.07091,1.06502,1.06674,NaN
1672696800,1.06674,1.06835,1.05199,1.05481,NaN
1672783200,1.05481,1.06351,1.0541,1.06036,NaN
1672869600,1.06036,1.06316,1.05148,1.05223,NaN
1672956000,1.05223,1.06483,1.04833,1.0644,NaN
1673211600,1.06393,1.07605,1.06353,1.07307,NaN
1673301600,1.07307,1.07597,1.07122,1.07332,NaN
1673388000,1.07332,1.07762,1.07257,1.07577,NaN
1673474400,1.07577,1.08668,1.07293,1.08528,NaN
1673560800,1.08528,1.08681,1.07803,1.08331,NaN
1673816400,1.08333,1.08745,1.08018,1.08218,NaN
1673906400,1.08218,1.08697,1.07742,1.07886,NaN
1673992800,1.07886,1.08872,1.07662,1.07939,NaN
1674079200,1.07942,1.084,1.07823,1.08319,NaN
1674165600,1.0832,1.0859,1.08022,1.08565,NaN
1674421200,1.08675,1.0927,1.08466,1.0872,NaN
1674511200,1.0872,1.08981,1.08355,1.08868,NaN
1674597600,1.08868,1.09239,1.08571,1.09162,NaN
1674684000,1.09162,1.09295,1.08507,1.08918,NaN
1674770400,1.08916,1.09005,1.08381,1.08692,NaN
1675026000,1.0867,1.09135,1.08392,1.08516,NaN
1675116000,1.08516,1.08749,1.0802,1.08629,NaN
1675202400,1.08629,1.10013,1.08523,1.099,NaN
